-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  50.8503   Longitude 4.3517 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 36.84 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,RH2M,WS10M,WD10M,PS,ALLSKY_SFC_SW_DWN
2025,11,5,0,9.72,86.06,6.68,182.8,101.05,0.0
2025,11,5,1,9.39,87.98,6.52,181.3,101.04,0.0
2025,11,5,2,9.23,88.79,6.32,182.0,101.03,0.0
2025,11,5,3,9.34,88.0,6.23,182.3,101.04,0.0
2025,11,5,4,9.48,87.05,6.18,180.8,101.05,0.0
2025,11,5,5,9.52,86.27,6.2,178.4,101.05,0.0
2025,11,5,6,9.39,86.48,6.23,173.7,101.04,0.0
2025,11,5,7,9.36,86.24,6.23,168.6,101.04,58.55
2025,11,5,8,10.39,81.75,6.44,167.3,101.02,164.38
2025,11,5,9,12.3,75.17,6.39,168.7,101.01,261.05
2025,11,5,10,14.56,67.77,6.99,174.2,100.99,327.0
2025,11,5,11,16.13,63.96,6.76,172.3,100.94,361.15
2025,11,5,12,17.14,61.02,6.51,170.8,100.89,341.02
2025,11,5,13,17.39,60.68,5.92,169.8,100.85,263.17
2025,11,5,14,16.82,64.58,4.73,165.6,100.83,157.62
2025,11,5,15,15.21,72.68,3.98,157.2,100.81,45.1
2025,11,5,16,13.92,77.26,4.7,156.0,100.79,0.0
2025,11,5,17,13.52,78.67,5.49,156.5,100.78,0.0
2025,11,5,18,13.06,79.97,5.73,156.0,100.74,0.0
2025,11,5,19,12.61,80.02,5.83,157.0,100.7,0.0
2025,11,5,20,12.03,80.25,5.72,159.8,100.67,0.0
2025,11,5,21,11.49,80.79,5.52,162.7,100.65,0.0
2025,11,5,22,10.84,82.23,5.12,164.0,100.62,0.0
2025,11,5,23,10.0,84.32,4.63,163.6,100.58,0.0
2025,11,6,0,9.4,84.63,4.51,163.8,100.54,0.0
2025,11,6,1,9.79,79.76,4.83,167.9,100.5,0.0
2025,11,6,2,9.87,79.04,4.74,168.1,100.47,0.0
2025,11,6,3,9.54,81.19,4.6,169.4,100.44,0.0
2025,11,6,4,8.98,85.0,4.33,175.4,100.42,0.0
2025,11,6,5,8.55,88.52,4.18,183.7,100.43,0.0
2025,11,6,6,8.08,91.71,4.04,184.8,100.44,0.0
2025,11,6,7,8.05,91.59,4.53,181.1,100.44,50.4
2025,11,6,8,9.13,86.93,4.97,178.3,100.44,135.07
2025,11,6,9,10.98,81.55,4.62,179.8,100.42,213.38
2025,11,6,10,13.09,77.52,4.73,193.4,100.4,261.8
2025,11,6,11,14.44,75.65,4.39,198.1,100.36,278.65
2025,11,6,12,15.39,75.15,4.09,200.9,100.33,245.4
2025,11,6,13,15.72,75.97,3.7,200.7,100.3,171.93
2025,11,6,14,15.43,79.74,2.75,198.0,100.28,99.95
2025,11,6,15,13.88,88.13,2.19,192.4,100.28,31.45
2025,11,6,16,12.18,93.81,2.7,190.4,100.31,0.0
2025,11,6,17,11.57,95.71,3.03,191.4,100.35,0.0
2025,11,6,18,11.15,96.52,3.29,193.2,100.38,0.0
2025,11,6,19,10.59,98.22,3.4,194.5,100.42,0.0
2025,11,6,20,9.95,100.0,3.43,193.8,100.45,0.0
2025,11,6,21,9.44,100.0,3.29,192.1,100.46,0.0
2025,11,6,22,8.95,100.0,3.14,189.9,100.45,0.0
2025,11,6,23,8.6,100.0,3.09,189.3,100.44,0.0
2025,11,7,0,8.43,100.0,3.05,189.6,100.42,0.0
2025,11,7,1,8.48,100.0,3.03,189.9,100.4,0.0
2025,11,7,2,8.65,100.0,2.98,190.3,100.39,0.0
2025,11,7,3,8.82,100.0,3.03,190.6,100.38,0.0
2025,11,7,4,8.87,100.0,3.35,188.9,100.39,0.0
2025,11,7,5,8.73,100.0,3.45,186.7,100.39,0.0
2025,11,7,6,8.42,100.0,3.44,184.7,100.41,0.0
2025,11,7,7,8.48,98.49,3.9,182.8,100.43,61.7
2025,11,7,8,9.83,91.52,4.52,181.9,100.46,177.23
2025,11,7,9,11.75,84.26,4.28,181.7,100.47,278.52
2025,11,7,10,13.93,75.75,4.15,183.2,100.45,344.95
2025,11,7,11,15.55,69.74,3.85,180.9,100.42,365.3
2025,11,7,12,16.69,65.0,3.86,180.4,100.39,333.83
2025,11,7,13,17.0,62.82,4.08,182.7,100.39,258.2
2025,11,7,14,16.47,65.82,3.65,184.2,100.38,155.23
2025,11,7,15,13.94,79.87,2.52,181.8,100.39,41.92
2025,11,7,16,10.95,91.14,3.07,180.7,100.43,0.0
2025,11,7,17,10.08,96.1,3.2,178.7,100.47,0.0
2025,11,7,18,9.57,98.96,3.33,177.1,100.51,0.0
2025,11,7,19,9.12,100.0,3.54,179.5,100.56,0.0
2025,11,7,20,8.68,100.0,3.65,183.3,100.6,0.0
2025,11,7,21,8.72,100.0,3.83,186.0,100.62,0.0
2025,11,7,22,8.66,98.32,3.65,186.6,100.61,0.0
2025,11,7,23,8.53,97.03,3.59,188.0,100.61,0.0
2025,11,8,0,8.32,96.23,3.54,190.6,100.61,0.0
2025,11,8,1,8.02,96.29,3.48,191.6,100.63,0.0
2025,11,8,2,7.72,96.31,3.39,189.7,100.65,0.0
2025,11,8,3,7.33,97.05,3.25,189.4,100.66,0.0
2025,11,8,4,6.81,99.11,3.05,190.4,100.67,0.0
2025,11,8,5,6.35,100.0,2.91,190.5,100.68,0.0
2025,11,8,6,6.18,100.0,2.85,189.1,100.7,0.0
2025,11,8,7,6.73,98.12,3.42,188.9,100.76,51.67
2025,11,8,8,8.21,93.18,3.8,193.9,100.84,152.85
2025,11,8,9,10.23,87.55,3.76,200.9,100.89,237.3
2025,11,8,10,12.46,81.1,3.97,208.8,100.92,294.23
2025,11,8,11,14.06,77.06,4.01,216.3,100.92,307.15
2025,11,8,12,14.69,76.18,3.97,221.7,100.9,261.88
2025,11,8,13,14.66,78.33,3.81,226.9,100.88,203.45
2025,11,8,14,14.31,82.19,3.37,231.9,100.87,120.55
2025,11,8,15,13.14,90.29,2.4,237.8,100.88,31.9
2025,11,8,16,11.84,96.3,2.68,249.9,100.93,0.0
2025,11,8,17,11.54,97.58,3.2,261.9,100.99,0.0
2025,11,8,18,11.33,97.81,3.69,271.7,101.05,0.0
2025,11,8,19,11.02,98.17,3.75,277.4,101.09,0.0
2025,11,8,20,10.73,98.11,3.8,280.2,101.12,0.0
2025,11,8,21,10.55,97.54,3.65,279.9,101.13,0.0
2025,11,8,22,10.61,96.28,3.73,279.6,101.15,0.0
2025,11,8,23,10.64,95.98,3.62,279.9,101.16,0.0
2025,11,9,0,10.43,96.59,3.23,281.1,101.18,0.0
2025,11,9,1,9.92,98.63,2.92,283.1,101.19,0.0
2025,11,9,2,9.41,100.0,2.8,286.0,101.2,0.0
2025,11,9,3,9.32,99.8,2.66,288.0,101.19,0.0
2025,11,9,4,9.19,99.44,2.52,288.3,101.2,0.0
2025,11,9,5,8.63,100.0,2.54,284.8,101.21,0.0
2025,11,9,6,8.21,100.0,2.59,278.4,101.24,0.0
2025,11,9,7,8.45,100.0,2.54,270.9,101.29,43.47
2025,11,9,8,10.31,93.39,3.41,262.2,101.33,131.2
2025,11,9,9,11.34,89.62,3.54,255.3,101.36,210.32
2025,11,9,10,12.56,78.92,3.3,256.0,101.36,265.65
2025,11,9,11,13.51,69.97,2.95,252.1,101.33,280.1
2025,11,9,12,14.02,65.54,2.99,244.0,101.28,270.6
2025,11,9,13,14.11,63.93,3.16,240.8,101.25,209.75
2025,11,9,14,13.71,65.4,3.13,239.3,101.23,126.2
2025,11,9,15,11.67,78.53,2.14,231.6,101.23,34.8
2025,11,9,16,9.01,89.33,2.72,223.2,101.25,0.0
2025,11,9,17,8.48,93.49,2.92,217.1,101.28,0.0
2025,11,9,18,7.87,98.82,3.23,210.3,101.29,0.0
2025,11,9,19,7.3,100.0,3.63,202.8,101.27,0.0
2025,11,9,20,7.25,100.0,4.26,194.9,101.25,0.0
2025,11,9,21,7.29,98.82,4.71,190.0,101.24,0.0
2025,11,9,22,7.38,96.93,5.08,188.6,101.21,0.0
2025,11,9,23,7.31,97.05,5.05,186.5,101.18,0.0
2025,11,10,0,7.15,96.81,5.01,181.7,101.14,0.0
2025,11,10,1,7.05,96.63,5.27,180.5,101.1,0.0
2025,11,10,2,6.98,96.4,5.39,181.0,101.05,0.0
2025,11,10,3,6.98,96.35,5.32,178.4,101.0,0.0
2025,11,10,4,7.07,96.35,5.35,175.3,100.94,0.0
2025,11,10,5,7.19,96.14,5.51,174.5,100.88,0.0
2025,11,10,6,7.22,96.23,5.61,174.6,100.86,0.0
2025,11,10,7,7.28,95.83,5.62,172.1,100.85,37.12
2025,11,10,8,7.89,92.81,6.2,173.9,100.83,115.62
2025,11,10,9,9.11,86.25,6.96,181.3,100.81,190.27
2025,11,10,10,10.3,80.23,7.17,183.9,100.76,241.98
2025,11,10,11,10.98,77.61,7.17,184.0,100.7,254.27
2025,11,10,12,11.18,77.14,7.11,183.1,100.64,225.3
2025,11,10,13,10.96,78.95,6.8,180.3,100.57,174.7
2025,11,10,14,10.37,82.72,6.44,175.9,100.52,103.2
2025,11,10,15,9.74,86.11,6.5,172.2,100.46,21.27
2025,11,10,16,9.34,88.29,6.91,173.0,100.43,0.0
2025,11,10,17,9.23,89.47,7.2,175.8,100.41,0.0
2025,11,10,18,9.17,90.64,7.24,179.6,100.38,0.0
2025,11,10,19,9.11,91.4,7.3,185.4,100.35,0.0
2025,11,10,20,9.05,92.04,7.26,193.9,100.35,0.0
2025,11,10,21,8.97,93.27,7.1,206.2,100.38,0.0
2025,11,10,22,8.49,96.53,6.24,210.8,100.42,0.0
2025,11,10,23,8.15,98.25,5.96,211.6,100.47,0.0
2025,11,11,0,8.02,98.25,6.07,210.7,100.5,0.0
2025,11,11,1,7.86,98.0,5.87,210.1,100.53,0.0
2025,11,11,2,7.71,97.51,5.69,207.7,100.55,0.0
2025,11,11,3,7.53,97.2,5.58,206.4,100.59,0.0
2025,11,11,4,7.25,97.55,5.47,203.7,100.63,0.0
2025,11,11,5,7.01,97.76,5.58,199.1,100.67,0.0
2025,11,11,6,6.88,97.87,5.76,195.5,100.71,0.0
2025,11,11,7,7.07,97.3,6.05,194.7,100.76,32.83
2025,11,11,8,7.62,96.52,6.07,191.9,100.81,93.4
2025,11,11,9,8.6,94.19,6.39,190.1,100.83,142.25
2025,11,11,10,10.16,89.59,7.05,196.0,100.83,164.77
2025,11,11,11,11.86,83.47,7.31,199.6,100.81,160.73
2025,11,11,12,12.92,77.83,7.61,201.7,100.78,155.5
2025,11,11,13,13.24,74.93,7.4,198.9,100.75,126.78
2025,11,11,14,13.03,75.96,6.62,194.2,100.74,88.22
2025,11,11,15,11.97,82.12,5.31,184.1,100.74,23.2
2025,11,11,16,10.34,90.71,5.12,170.2,100.71,0.0
2025,11,11,17,9.92,92.51,5.98,168.1,100.71,0.0
2025,11,11,18,9.41,94.51,6.24,168.6,100.71,0.0
2025,11,11,19,9.06,95.37,6.49,168.2,100.7,0.0
2025,11,11,20,8.91,94.81,6.8,169.8,100.72,0.0
2025,11,11,21,9.01,92.49,7.18,170.1,100.71,0.0
2025,11,11,22,9.13,90.35,7.11,171.8,100.71,0.0
2025,11,11,23,9.21,89.29,7.06,171.5,100.68,0.0
2025,11,12,0,8.97,90.44,6.85,171.2,100.65,0.0
2025,11,12,1,8.71,91.74,6.85,171.4,100.63,0.0
2025,11,12,2,8.46,92.7,6.71,171.9,100.6,0.0
2025,11,12,3,8.2,93.46,6.26,173.1,100.6,0.0
2025,11,12,4,7.85,94.51,6.23,172.3,100.6,0.0
2025,11,12,5,7.38,96.48,6.27,171.0,100.58,0.0
2025,11,12,6,7.03,97.36,6.46,169.0,100.56,0.0
2025,11,12,7,7.1,95.94,6.83,170.0,100.55,34.1
2025,11,12,8,8.56,89.45,7.07,176.4,100.56,123.22
2025,11,12,9,10.41,80.89,7.31,179.5,100.57,210.9
2025,11,12,10,12.47,73.11,8.02,186.7,100.55,264.58
2025,11,12,11,14.03,68.51,8.13,190.5,100.52,265.2
2025,11,12,12,15.01,66.24,7.89,191.6,100.47,210.57
2025,11,12,13,15.05,67.26,7.19,188.6,100.43,137.2
2025,11,12,14,14.41,71.34,6.37,181.4,100.39,77.2
2025,11,12,15,12.94,78.15,6.08,175.0,100.36,18.6
2025,11,12,16,11.27,86.64,6.09,171.6,100.35,0.0
2025,11,12,17,10.57,91.13,6.14,171.9,100.33,0.0
2025,11,12,18,10.33,93.97,6.1,172.7,100.3,0.0
2025,11,12,19,10.44,95.42,6.32,174.3,100.29,0.0
2025,11,12,20,10.68,96.51,6.48,177.4,100.28,0.0
2025,11,12,21,11.0,96.9,6.84,186.6,100.28,0.0
2025,11,12,22,11.39,96.46,6.83,193.5,100.3,0.0
2025,11,12,23,11.22,98.67,6.74,194.2,100.34,0.0
2025,11,13,0,11.02,99.63,6.63,191.5,100.35,0.0
2025,11,13,1,10.95,98.86,6.95,188.2,100.33,0.0
2025,11,13,2,10.84,97.97,7.24,185.5,100.31,0.0
2025,11,13,3,10.69,97.58,7.12,187.7,100.3,0.0
2025,11,13,4,10.52,97.2,7.0,190.6,100.32,0.0
2025,11,13,5,10.31,97.08,6.92,193.3,100.36,0.0
2025,11,13,6,10.07,97.28,6.7,195.5,100.41,0.0
2025,11,13,7,10.06,96.25,6.53,198.0,100.49,31.48
2025,11,13,8,11.09,90.89,6.54,199.2,100.55,114.28
2025,11,13,9,12.78,84.38,6.23,200.9,100.6,197.88
2025,11,13,10,14.5,79.34,6.49,211.5,100.63,251.6
2025,11,13,11,15.39,77.2,5.66,213.5,100.63,258.05
2025,11,13,12,15.63,78.0,4.54,214.6,100.61,167.0
2025,11,13,13,15.34,82.29,2.89,209.7,100.59,120.25
2025,11,13,14,14.4,89.17,1.92,196.6,100.58,65.78
2025,11,13,15,13.35,92.13,2.34,189.1,100.57,14.15
2025,11,13,16,12.77,93.63,2.7,183.0,100.58,0.0
2025,11,13,17,12.87,93.35,2.77,181.2,100.58,0.0
2025,11,13,18,12.37,94.42,2.63,174.1,100.54,0.0
2025,11,13,19,12.01,95.18,2.76,164.3,100.51,0.0
2025,11,13,20,12.18,94.12,3.36,173.2,100.52,0.0
2025,11,13,21,12.53,93.2,3.99,189.5,100.53,0.0
2025,11,13,22,12.66,94.02,3.77,196.7,100.5,0.0
2025,11,13,23,12.56,95.03,3.32,197.7,100.45,0.0
2025,11,14,0,12.26,95.97,2.94,187.0,100.39,0.0
2025,11,14,1,12.09,96.29,3.06,171.0,100.31,0.0
2025,11,14,2,12.09,96.42,3.14,158.9,100.21,0.0
2025,11,14,3,12.02,96.34,3.55,155.9,100.14,0.0
2025,11,14,4,12.04,95.62,4.3,161.7,100.11,0.0
2025,11,14,5,11.85,95.08,4.46,171.9,100.08,0.0
2025,11,14,6,11.79,94.16,4.55,181.0,100.04,0.0
2025,11,14,7,11.66,94.02,4.46,184.9,100.02,16.42
2025,11,14,8,12.02,92.72,4.48,184.0,100.02,56.1
2025,11,14,9,12.73,90.66,4.81,182.4,100.02,87.68
2025,11,14,10,13.56,87.53,5.54,191.1,100.05,107.93
2025,11,14,11,13.88,87.75,5.48,199.9,100.06,108.12
2025,11,14,12,14.1,88.66,4.58,204.4,100.05,103.7
2025,11,14,13,14.14,90.37,3.45,197.4,100.01,33.0
2025,11,14,14,13.93,91.99,3.05,181.3,99.98,21.08
2025,11,14,15,13.71,92.8,3.39,171.7,99.98,8.15
2025,11,14,16,13.57,93.35,3.68,162.3,99.98,0.0
2025,11,14,17,13.56,93.71,3.83,156.1,99.97,0.0
2025,11,14,18,13.54,94.14,3.96,157.1,99.98,0.0
2025,11,14,19,13.67,94.59,4.12,163.9,100.0,0.0
2025,11,14,20,13.74,95.38,3.94,171.4,100.01,0.0
2025,11,14,21,13.92,95.6,3.99,186.2,100.04,0.0
2025,11,14,22,14.02,96.08,4.07,200.7,100.05,0.0
2025,11,14,23,14.01,96.56,4.13,213.0,100.07,0.0
2025,11,15,0,13.66,97.48,3.62,220.7,100.09,0.0
2025,11,15,1,13.43,97.55,3.65,230.6,100.13,0.0
2025,11,15,2,13.13,97.5,3.45,240.5,100.16,0.0
2025,11,15,3,12.51,98.26,2.85,246.2,100.17,0.0
2025,11,15,4,11.88,98.91,2.48,245.9,100.2,0.0
2025,11,15,5,11.34,99.21,2.32,245.9,100.23,0.0
2025,11,15,6,10.55,99.95,2.29,243.8,100.26,0.0
2025,11,15,7,10.04,100.0,2.25,238.6,100.31,11.3
2025,11,15,8,11.37,96.41,2.74,233.5,100.36,48.33
2025,11,15,9,12.44,93.73,2.52,229.3,100.38,83.95
2025,11,15,10,13.95,89.55,2.1,233.5,100.4,108.45
2025,11,15,11,15.09,84.19,1.92,238.2,100.38,119.5
2025,11,15,12,15.64,80.16,1.39,244.4,100.34,105.75
2025,11,15,13,15.75,77.61,0.54,250.6,100.31,86.12
2025,11,15,14,15.35,79.42,0.36,72.1,100.27,43.8
2025,11,15,15,14.22,86.89,0.97,75.7,100.26,9.93
2025,11,15,16,13.13,88.95,1.37,77.4,100.26,0.0
2025,11,15,17,12.69,91.13,1.46,73.3,100.28,0.0
2025,11,15,18,12.26,92.95,1.53,56.2,100.28,0.0
2025,11,15,19,11.7,95.75,1.69,41.4,100.27,0.0
2025,11,15,20,11.31,97.31,1.89,35.1,100.28,0.0
2025,11,15,21,11.02,97.38,2.29,31.0,100.28,0.0
2025,11,15,22,10.65,97.33,2.17,23.4,100.29,0.0
2025,11,15,23,10.3,96.97,2.0,10.4,100.31,0.0
2025,11,16,0,9.96,96.72,1.93,356.7,100.31,0.0
2025,11,16,1,9.59,96.61,1.9,349.4,100.3,0.0
2025,11,16,2,9.17,96.61,1.83,346.7,100.28,0.0
2025,11,16,3,8.73,96.69,1.96,352.4,100.28,0.0
2025,11,16,4,8.39,96.77,2.2,1.8,100.29,0.0
2025,11,16,5,8.12,96.07,2.92,9.5,100.31,0.0
2025,11,16,6,7.7,95.24,3.54,16.1,100.35,0.0
2025,11,16,7,7.24,94.55,3.69,22.5,100.38,12.9
2025,11,16,8,7.11,92.89,3.76,27.0,100.43,53.58
2025,11,16,9,7.45,89.68,3.85,27.7,100.43,87.55
2025,11,16,10,8.08,86.04,4.07,25.8,100.42,113.8
2025,11,16,11,8.76,82.14,4.38,21.4,100.4,127.38
2025,11,16,12,9.13,79.41,4.68,18.0,100.38,112.62
2025,11,16,13,9.11,78.95,4.93,17.1,100.37,86.93
2025,11,16,14,8.8,79.94,4.97,17.8,100.4,53.25
2025,11,16,15,8.27,82.75,4.35,19.6,100.44,12.3
2025,11,16,16,7.61,85.84,3.96,22.7,100.5,0.0
2025,11,16,17,7.17,86.46,4.14,26.4,100.56,0.0
2025,11,16,18,6.18,89.54,3.71,28.6,100.6,0.0
2025,11,16,19,4.88,93.39,3.08,28.5,100.64,0.0
2025,11,16,20,3.58,96.84,2.74,25.7,100.66,0.0
2025,11,16,21,2.68,98.88,2.6,21.2,100.67,0.0
2025,11,16,22,2.03,100.0,2.49,14.9,100.68,0.0
2025,11,16,23,1.59,100.0,2.34,3.2,100.67,0.0
2025,11,17,0,1.61,99.22,2.23,346.5,100.66,0.0
2025,11,17,1,1.93,97.86,2.33,326.7,100.63,0.0
2025,11,17,2,2.89,96.51,2.69,314.1,100.61,0.0
2025,11,17,3,4.3,96.63,3.13,314.1,100.58,0.0
2025,11,17,4,6.07,95.84,4.39,326.4,100.57,0.0
2025,11,17,5,6.99,94.64,5.95,341.0,100.62,0.0
2025,11,17,6,6.49,93.72,6.27,348.3,100.7,0.0
2025,11,17,7,5.69,92.46,6.15,348.2,100.8,17.92
2025,11,17,8,5.83,90.78,6.64,346.9,100.9,95.97
2025,11,17,9,6.1,87.81,6.71,346.6,100.98,175.98
2025,11,17,10,6.58,80.05,6.65,346.5,101.07,235.73
2025,11,17,11,7.18,70.17,6.84,346.6,101.14,269.33
2025,11,17,12,7.7,63.44,7.19,347.9,101.19,253.68
2025,11,17,13,7.89,59.78,7.29,350.5,101.26,201.1
2025,11,17,14,7.51,61.87,6.44,351.3,101.34,118.93
2025,11,17,15,5.94,71.94,4.24,347.9,101.43,24.35
2025,11,17,16,3.36,86.46,3.21,343.9,101.52,0.0
2025,11,17,17,2.59,90.73,3.16,346.1,101.61,0.0
2025,11,17,18,1.99,95.46,3.1,348.5,101.68,0.0
2025,11,17,19,1.55,100.0,2.99,346.8,101.73,0.0
2025,11,17,20,1.36,100.0,2.77,340.6,101.77,0.0
2025,11,17,21,1.51,100.0,2.52,329.0,101.8,0.0
2025,11,17,22,1.69,100.0,2.38,312.6,101.81,0.0
2025,11,17,23,1.94,100.0,2.32,292.8,101.8,0.0
2025,11,18,0,2.08,100.0,2.44,273.5,101.77,0.0
2025,11,18,1,1.85,100.0,2.73,261.0,101.73,0.0
2025,11,18,2,1.42,100.0,2.99,258.0,101.7,0.0
2025,11,18,3,1.81,100.0,3.02,256.2,101.66,0.0
2025,11,18,4,2.19,100.0,3.21,253.7,101.62,0.0
2025,11,18,5,2.82,99.68,3.8,251.1,101.6,0.0
2025,11,18,6,2.98,98.09,3.86,246.0,101.57,0.0
2025,11,18,7,3.08,97.81,3.99,240.4,101.55,22.58
2025,11,18,8,3.33,96.07,4.65,232.5,101.53,94.9
2025,11,18,9,3.48,94.6,5.04,224.9,101.48,157.8
2025,11,18,10,4.17,91.64,5.53,226.6,101.43,186.52
2025,11,18,11,4.83,88.37,5.83,229.7,101.35,195.6
2025,11,18,12,5.39,85.44,5.99,233.1,101.25,129.23
2025,11,18,13,5.45,85.37,5.71,235.7,101.15,70.4
2025,11,18,14,5.15,87.47,5.11,235.0,101.08,63.22
2025,11,18,15,4.54,90.26,4.83,231.6,101.01,12.38
2025,11,18,16,3.62,94.81,4.67,224.7,100.96,0.0
2025,11,18,17,3.09,97.74,5.03,215.0,100.9,0.0
2025,11,18,18,2.81,98.55,5.65,207.3,100.82,0.0
2025,11,18,19,2.9,97.63,6.05,204.0,100.74,0.0
2025,11,18,20,2.85,98.32,5.85,201.0,100.65,0.0
2025,11,18,21,3.18,97.43,6.03,198.8,100.57,0.0
2025,11,18,22,3.9,96.5,6.59,210.3,100.48,0.0
2025,11,18,23,4.56,96.4,6.67,218.4,100.38,0.0
2025,11,19,0,4.96,96.79,6.28,221.6,100.3,0.0
2025,11,19,1,5.21,96.85,5.97,221.3,100.22,0.0
2025,11,19,2,5.27,97.1,5.59,218.1,100.14,0.0
2025,11,19,3,5.38,97.16,5.6,216.1,100.05,0.0
2025,11,19,4,5.46,97.09,5.54,212.1,99.98,0.0
2025,11,19,5,5.57,96.99,5.69,214.6,99.92,0.0
2025,11,19,6,5.52,97.09,5.22,213.4,99.85,0.0
2025,11,19,7,5.38,96.74,4.82,212.5,99.8,11.12
2025,11,19,8,5.21,96.43,4.59,217.5,99.78,47.9
2025,11,19,9,5.22,95.6,4.87,220.8,99.74,81.07
2025,11,19,10,5.81,93.09,4.94,222.7,99.67,97.75
2025,11,19,11,6.63,88.71,4.88,233.8,99.6,79.3
2025,11,19,12,6.75,88.58,4.64,244.8,99.55,66.78
2025,11,19,13,6.4,91.2,3.93,255.3,99.5,59.22
2025,11,19,14,5.73,93.94,3.12,284.7,99.48,33.28
2025,11,19,15,4.8,95.81,4.13,323.6,99.5,7.4
2025,11,19,16,3.82,96.16,6.18,343.6,99.57,0.0
2025,11,19,17,3.37,96.09,7.29,350.8,99.67,0.0
2025,11,19,18,3.7,94.95,6.94,352.4,99.74,0.0
2025,11,19,19,3.95,92.55,6.32,352.8,99.8,0.0
2025,11,19,20,3.74,91.79,5.81,347.3,99.86,0.0
2025,11,19,21,3.54,89.93,5.97,343.4,99.94,0.0
2025,11,19,22,3.55,87.3,5.68,341.5,100.02,0.0
2025,11,19,23,3.4,87.04,4.79,337.8,100.08,0.0
2025,11,20,0,3.08,88.43,3.84,334.2,100.1,0.0
2025,11,20,1,2.58,91.43,3.2,329.6,100.12,0.0
2025,11,20,2,2.53,92.42,3.01,324.9,100.13,0.0
2025,11,20,3,2.44,94.13,2.77,319.0,100.15,0.0
2025,11,20,4,2.22,96.77,2.43,307.5,100.19,0.0
2025,11,20,5,2.28,97.73,2.35,289.1,100.22,0.0
2025,11,20,6,1.83,98.2,2.55,271.8,100.26,0.0
2025,11,20,7,1.6,97.3,2.33,258.9,100.3,12.57
2025,11,20,8,1.95,96.3,2.43,253.7,100.35,56.8
2025,11,20,9,2.09,95.4,2.61,265.4,100.4,99.72
2025,11,20,10,2.42,93.67,2.52,277.7,100.46,125.05
2025,11,20,11,3.05,90.67,2.72,277.8,100.5,128.38
2025,11,20,12,3.71,88.78,3.24,274.6,100.53,91.25
2025,11,20,13,4.09,88.42,3.63,270.0,100.56,94.82
2025,11,20,14,4.04,91.13,3.49,262.9,100.59,52.42
2025,11,20,15,3.23,95.27,3.43,260.1,100.64,10.0
2025,11,20,16,2.67,97.22,3.83,261.1,100.68,0.0
2025,11,20,17,2.69,96.9,3.99,261.9,100.72,0.0
2025,11,20,18,2.64,97.29,3.84,267.0,100.76,0.0
2025,11,20,19,2.62,97.47,3.4,271.5,100.8,0.0
2025,11,20,20,2.49,97.52,3.08,271.5,100.83,0.0
2025,11,20,21,2.25,97.89,2.84,267.4,100.87,0.0
2025,11,20,22,2.14,97.56,2.69,263.6,100.89,0.0
2025,11,20,23,2.09,97.48,2.45,263.4,100.92,0.0
2025,11,21,0,2.21,96.67,2.09,264.0,100.94,0.0
2025,11,21,1,2.1,96.55,1.62,269.3,100.97,0.0
2025,11,21,2,1.71,97.69,0.93,295.5,101.01,0.0
2025,11,21,3,1.3,99.23,0.89,19.7,101.08,0.0
2025,11,21,4,1.05,100.0,1.85,52.7,101.18,0.0
2025,11,21,5,1.38,99.83,2.84,61.8,101.3,0.0
2025,11,21,6,2.09,97.98,3.6,60.7,101.43,0.0
2025,11,21,7,2.11,97.75,3.74,57.9,101.58,12.77
2025,11,21,8,2.33,96.58,3.97,53.2,101.72,78.43
2025,11,21,9,2.79,91.61,4.15,58.0,101.83,151.05
2025,11,21,10,3.47,86.75,3.71,56.7,101.92,199.98
2025,11,21,11,4.21,81.4,3.13,51.7,101.97,216.02
2025,11,21,12,4.78,76.52,2.59,42.2,101.98,206.45
2025,11,21,13,4.99,73.74,2.25,26.9,102.01,165.7
2025,11,21,14,4.61,75.94,1.76,10.2,102.04,93.47
2025,11,21,15,2.82,83.14,1.49,351.9,102.09,15.48
2025,11,21,16,1.94,84.61,1.53,340.1,102.14,0.0
2025,11,21,17,1.99,84.36,1.29,327.1,102.21,0.0
2025,11,21,18,1.97,84.76,0.99,302.3,102.26,0.0
2025,11,21,19,1.75,86.14,1.06,263.5,102.3,0.0
2025,11,21,20,0.87,91.8,1.51,239.9,102.34,0.0
2025,11,21,21,-0.12,98.23,2.08,233.4,102.36,0.0
2025,11,21,22,-1.0,100.0,2.5,231.3,102.37,0.0
2025,11,21,23,-1.52,100.0,2.77,229.2,102.36,0.0
2025,11,22,0,-1.65,100.0,2.95,226.8,102.33,0.0
2025,11,22,1,-0.87,100.0,3.86,224.4,102.32,0.0
